date,close,open,high,low
2017-10-19,1289.79,1281.25,1290.69,1276.61
2017-10-18,1281.17,1285.18,1289.08,1277.13
2017-10-17,1285.19,1295.32,1296.66,1281.69
2017-10-16,1294.74,1303.88,1306.80,1291.01
2017-10-13,1304.88,1293.73,1304.88,1291.04
2017-10-12,1293.60,1292.01,1297.60,1289.47
2017-10-11,1291.80,1287.91,1293.56,1284.12
2017-10-10,1287.85,1284.35,1294.63,1282.29
2017-10-09,1284.10,1275.45,1285.50,1275.21
2017-10-06,1276.03,1269.09,1277.18,1260.89
2017-10-05,1268.05,1275.16,1279.42,1266.90
2017-10-04,1274.69,1271.64,1282.42,1270.85
2017-10-03,1271.75,1270.71,1274.71,1267.91
2017-10-02,1271.12,1279.50,1279.61,1270.45
2017-09-29,1279.45,1286.91,1290.47,1278.24
2017-09-28,1287.30,1281.11,1289.00,1277.64
2017-09-27,1281.12,1293.61,1296.54,1281.12
2017-09-26,1293.89,1309.90,1313.92,1293.04
2017-09-25,1310.55,1297.67,1311.90,1290.63
2017-09-22,1297.38,1291.30,1299.14,1291.30
2017-09-21,1291.39,1301.02,1302.07,1287.99
2017-09-20,1301.15,1310.94,1316.25,1295.96
2017-09-19,1311.28,1307.30,1311.78,1304.98
2017-09-18,1307.57,1320.50,1320.50,1305.03
2017-09-15,1319.62,1329.83,1334.76,1319.62
2017-09-14,1329.83,1323.56,1330.69,1316.11
2017-09-13,1323.25,1331.95,1335.05,1320.91
2017-09-12,1331.94,1327.86,1332.43,1322.55
2017-09-11,1327.32,1337.45,1340.36,1326.36
2017-09-08,1346.71,1348.83,1357.94,1343.00
2017-09-07,1349.20,1334.27,1350.27,1332.60
2017-09-06,1334.14,1339.55,1342.84,1331.66
2017-09-05,1339.33,1335.07,1345.18,1327.96
2017-09-04,1334.67,1334.38,1339.85,1331.92
2017-09-01,1324.97,1321.80,1329.20,1316.65
2017-08-31,1322.07,1308.80,1324.11,1300.82
2017-08-30,1308.76,1309.26,1313.87,1305.26
2017-08-29,1309.50,1317.75,1326.14,1304.93
2017-08-28,1310.49,1292.76,1312.99,1292.49
2017-08-25,1291.15,1285.91,1294.14,1278.66
2017-08-24,1286.33,1289.98,1291.30,1284.55
2017-08-23,1290.62,1285.56,1292.03,1283.09
2017-08-22,1284.72,1291.18,1292.69,1282.11
2017-08-21,1291.22,1283.60,1293.58,1280.60
2017-08-18,1284.50,1288.20,1301.20,1283.64
2017-08-17,1288.01,1283.61,1290.47,1282.20
2017-08-16,1283.10,1271.87,1284.29,1268.19
2017-08-15,1272.13,1282.36,1282.77,1267.98
2017-08-14,1281.95,1289.09,1289.82,1278.12
2017-08-11,1289.21,1286.45,1292.26,1281.55
2017-08-10,1286.90,1277.56,1288.63,1274.85
2017-08-09,1277.55,1261.41,1279.06,1260.96
2017-08-08,1260.64,1257.61,1265.70,1251.41
2017-08-07,1257.69,1259.03,1260.38,1255.68
2017-08-04,1258.60,1269.01,1270.94,1254.75
2017-08-03,1268.65,1266.46,1271.37,1258.70
2017-08-02,1266.70,1268.80,1273.34,1263.18
2017-08-01,1269.05,1268.80,1274.47,1264.05
2017-07-31,1269.55,1270.16,1271.48,1265.93
2017-07-28,1269.25,1259.36,1271.34,1257.45
2017-07-27,1259.00,1260.50,1265.49,1254.52
2017-07-26,1261.10,1250.00,1263.92,1243.91
2017-07-25,1249.05,1254.77,1258.18,1249.01
2017-07-24,1255.24,1255.66,1259.18,1251.78
2017-07-21,1254.90,1244.16,1256.30,1243.35
2017-07-20,1244.74,1241.03,1247.98,1235.24
2017-07-19,1240.87,1242.58,1244.48,1236.05
2017-07-18,1242.46,1233.84,1245.06,1233.01
2017-07-17,1234.40,1228.60,1236.44,1228.30
2017-07-14,1228.98,1216.63,1233.16,1214.95
2017-07-13,1217.45,1220.21,1224.92,1216.63
2017-07-12,1220.00,1217.95,1226.10,1214.51
2017-07-11,1217.69,1214.59,1217.79,1207.89
2017-07-10,1214.35,1213.70,1215.60,1204.85
2017-07-07,1212.90,1224.39,1227.20,1207.25
2017-07-06,1225.15,1227.06,1229.57,1222.56
2017-07-05,1226.95,1223.55,1229.34,1217.64
2017-07-04,1223.97,1221.94,1226.74,1220.69
2017-07-03,1220.46,1241.46,1242.83,1218.41
2017-06-30,1241.60,1244.82,1248.59,1239.70
2017-06-29,1245.74,1249.18,1253.71,1239.66
2017-06-28,1249.32,1247.37,1255.11,1247.37
2017-06-27,1247.10,1243.65,1253.13,1241.12
2017-06-26,1244.45,1258.13,1258.54,1236.96
2017-06-23,1256.90,1250.00,1259.31,1249.74
2017-06-22,1250.62,1245.55,1255.05,1245.55
2017-06-21,1246.55,1243.16,1248.31,1241.25
2017-06-20,1243.19,1244.04,1248.38,1241.38
2017-06-19,1243.25,1254.00,1256.12,1243.22
2017-06-16,1253.63,1254.36,1257.63,1251.55
2017-06-15,1254.00,1260.70,1267.04,1251.68
2017-06-14,1261.18,1266.28,1279.87,1257.15
2017-06-13,1265.85,1264.75,1269.42,1259.66
2017-06-12,1265.74,1267.42,1271.01,1263.95
2017-06-09,1266.40,1279.29,1281.30,1264.74
2017-06-08,1278.90,1287.45,1289.34,1271.49
2017-06-07,1286.91,1294.39,1295.28,1283.00
2017-06-06,1294.00,1280.26,1296.47,1279.44
2017-06-05,1279.95,1279.34,1283.77,1278.00
2017-06-02,1279.98,1266.11,1279.98,1259.00
2017-06-01,1265.64,1268.89,1270.72,1261.49
2017-05-31,1268.59,1263.05,1274.24,1259.26
2017-05-30,1263.10,1267.24,1270.86,1259.39
2017-05-29,1266.97,1267.47,1269.12,1265.12
2017-05-26,1267.05,1255.60,1269.88,1252.88
2017-05-25,1255.76,1258.49,1260.08,1253.89
2017-05-24,1258.55,1251.26,1259.37,1247.70
2017-05-23,1251.16,1260.13,1264.18,1250.46
2017-05-22,1260.46,1256.10,1263.00,1251.61
2017-05-19,1255.55,1246.67,1256.98,1246.61
2017-05-18,1247.05,1261.56,1265.54,1245.90
2017-05-17,1260.74,1237.31,1261.55,1236.30
2017-05-16,1236.80,1231.46,1239.50,1230.51
2017-05-15,1230.71,1228.40,1237.76,1227.20
2017-05-12,1228.83,1225.41,1232.26,1224.55
2017-05-11,1224.85,1218.74,1228.20,1217.81
2017-05-10,1219.15,1221.42,1226.15,1217.49
2017-05-09,1221.30,1226.12,1229.01,1214.21
2017-05-08,1226.30,1225.67,1237.10,1225.36
2017-05-05,1227.74,1227.93,1235.79,1225.83
2017-05-04,1227.75,1238.66,1241.77,1225.70
2017-05-03,1238.38,1256.71,1257.29,1236.41
2017-05-02,1256.90,1256.51,1257.89,1251.48
2017-05-01,1256.80,1268.60,1271.60,1254.16
2017-04-28,1268.15,1264.26,1269.08,1263.30
2017-04-27,1264.60,1268.80,1270.53,1261.61
2017-04-26,1269.05,1264.41,1271.10,1260.30
2017-04-25,1263.76,1276.96,1278.57,1261.81
2017-04-24,1275.30,1269.88,1277.48,1266.01
2017-04-21,1284.50,1281.96,1288.67,1278.43
2017-04-20,1281.85,1280.06,1283.79,1276.74
2017-04-19,1279.66,1290.21,1291.51,1276.48
2017-04-18,1289.64,1284.94,1292.70,1279.40
2017-04-17,1284.80,1292.96,1295.92,1281.61
2017-04-14,1285.69,1287.35,1288.75,1285.31
2017-04-13,1287.74,1285.54,1289.03,1281.74
2017-04-12,1286.60,1274.51,1287.29,1272.42
2017-04-11,1274.44,1255.23,1275.55,1253.29
2017-04-10,1254.73,1254.26,1257.70,1247.50
2017-04-07,1254.05,1252.11,1270.96,1250.80
2017-04-06,1251.80,1256.40,1259.46,1249.85
2017-04-05,1255.30,1255.73,1257.78,1243.85
2017-04-04,1256.22,1255.46,1261.90,1254.46
2017-04-03,1253.35,1248.40,1254.20,1244.55
2017-03-31,1249.13,1242.83,1251.11,1240.05
2017-03-30,1243.30,1253.10,1254.20,1242.61
2017-03-29,1252.45,1251.64,1255.16,1247.25
2017-03-28,1251.63,1253.82,1258.46,1247.52
2017-03-27,1254.30,1248.01,1261.53,1247.69
2017-03-24,1244.17,1244.88,1252.28,1240.72
2017-03-23,1245.30,1248.86,1253.62,1242.84
2017-03-22,1249.35,1244.15,1251.76,1243.89
2017-03-21,1245.00,1233.78,1248.10,1226.82
2017-03-20,1233.90,1229.79,1236.25,1229.51
2017-03-17,1229.15,1227.31,1232.45,1225.06
2017-03-16,1226.78,1219.03,1233.51,1217.83
2017-03-15,1219.40,1199.11,1222.66,1197.93
2017-03-14,1199.08,1204.25,1208.38,1197.54
2017-03-13,1204.05,1205.43,1211.66,1202.47
2017-03-10,1204.55,1200.80,1206.43,1194.62
2017-03-09,1200.83,1207.63,1209.17,1199.12
2017-03-08,1207.58,1215.65,1218.68,1206.13
2017-03-07,1215.67,1225.62,1227.25,1213.67
2017-03-06,1225.96,1232.81,1237.17,1224.65
2017-03-03,1234.30,1234.80,1236.28,1222.59
2017-03-02,1235.30,1249.44,1250.36,1231.16
2017-03-01,1248.94,1248.57,1250.68,1236.53
2017-02-28,1248.59,1252.48,1258.37,1247.48
2017-02-27,1252.76,1257.41,1263.88,1250.48
2017-02-24,1256.94,1249.52,1260.48,1247.54
2017-02-23,1249.41,1237.79,1251.21,1235.20
2017-02-22,1237.69,1236.22,1240.72,1231.62
2017-02-21,1235.97,1237.03,1238.92,1225.80
2017-02-20,1238.38,1235.20,1239.29,1232.62
2017-02-17,1235.29,1239.25,1243.84,1234.52
2017-02-16,1239.14,1233.34,1242.71,1232.04
2017-02-15,1232.94,1228.89,1233.61,1216.80
2017-02-14,1228.61,1225.74,1234.87,1221.75
2017-02-13,1225.44,1231.84,1232.65,1219.37
2017-02-10,1234.12,1230.62,1237.07,1221.12
2017-02-09,1230.89,1242.48,1244.52,1230.22
2017-02-08,1241.99,1234.04,1245.06,1230.29
2017-02-07,1233.72,1235.23,1235.86,1227.41
2017-02-06,1235.59,1219.67,1235.84,1219.01
2017-02-03,1219.88,1215.89,1221.48,1207.18
2017-02-02,1215.93,1209.53,1225.41,1208.26
2017-02-01,1209.49,1210.89,1213.59,1198.12
2017-01-31,1210.63,1195.38,1215.49,1193.83
2017-01-30,1195.35,1192.85,1199.88,1188.15
2017-01-27,1191.60,1188.78,1192.06,1181.04
2017-01-26,1188.57,1199.93,1202.67,1184.11
2017-01-25,1200.31,1208.79,1209.84,1192.83
2017-01-24,1208.81,1217.40,1219.66,1206.02
2017-01-23,1217.48,1209.43,1219.54,1209.27
2017-01-20,1209.96,1205.16,1215.30,1198.68
2017-01-19,1205.14,1203.92,1206.88,1195.86
2017-01-18,1203.64,1216.56,1217.60,1201.91
2017-01-17,1216.54,1202.80,1218.72,1202.38
2017-01-16,1203.17,1200.55,1208.23,1198.17
2017-01-13,1197.66,1195.96,1201.20,1187.93
2017-01-12,1195.66,1191.75,1207.07,1191.00
2017-01-11,1191.85,1187.74,1198.79,1177.33
2017-01-10,1187.74,1181.32,1190.57,1179.86
2017-01-09,1181.27,1172.64,1185.91,1171.89
2017-01-06,1172.81,1180.38,1181.49,1170.37
2017-01-05,1180.48,1163.67,1184.99,1162.38
2017-01-04,1163.80,1159.28,1168.23,1156.35
2017-01-03,1158.91,1150.80,1163.61,1145.77
2017-01-02,1150.52,1150.55,1152.66,1149.66
2016-12-30,1151.85,1158.68,1163.53,1149.49
2016-12-29,1158.32,1142.39,1159.58,1140.81
2016-12-28,1142.45,1139.64,1144.84,1136.54
2016-12-27,1139.35,1134.06,1149.48,1131.85
2016-12-26,1133.94,1133.94,1133.94,1133.94
2016-12-23,1133.49,1128.89,1136.12,1128.18
2016-12-22,1128.69,1131.80,1134.17,1127.43
2016-12-21,1131.80,1132.14,1137.50,1129.29
2016-12-20,1132.20,1139.34,1140.08,1125.63
2016-12-19,1139.05,1134.35,1142.70,1134.14
2016-12-16,1134.09,1128.44,1141.28,1126.46
2016-12-15,1128.43,1143.81,1144.50,1122.44
2016-12-14,1144.25,1158.39,1165.10,1139.47
2016-12-13,1158.35,1162.45,1165.16,1154.71
2016-12-12,1162.21,1159.01,1165.85,1151.43
2016-12-09,1157.87,1170.48,1172.22,1156.17
2016-12-08,1170.55,1173.65,1178.62,1168.88
2016-12-07,1174.00,1169.64,1180.30,1165.35
2016-12-06,1169.74,1170.18,1175.40,1166.53
2016-12-05,1170.26,1182.80,1187.79,1157.08
2016-12-02,1176.92,1171.05,1178.03,1166.20
2016-12-01,1171.30,1173.29,1177.07,1160.77
2016-11-30,1173.11,1188.72,1195.36,1170.75
2016-11-29,1188.46,1193.30,1195.06,1180.97
2016-11-28,1193.44,1183.10,1197.60,1182.96
2016-11-25,1183.63,1184.96,1193.96,1171.96
2016-11-24,1184.00,1188.11,1191.34,1181.79
2016-11-23,1187.77,1212.24,1215.05,1181.57
2016-11-22,1212.24,1214.29,1221.45,1206.24
2016-11-21,1214.05,1208.10,1218.02,1205.74
2016-11-18,1208.69,1216.39,1218.13,1203.90
2016-11-17,1216.39,1225.68,1231.80,1211.12
2016-11-16,1225.30,1228.38,1233.47,1221.60
2016-11-15,1228.08,1220.24,1231.54,1219.06
2016-11-14,1220.26,1227.91,1231.56,1211.47
2016-11-11,1225.68,1259.82,1265.50,1219.50
2016-11-10,1259.76,1277.68,1292.22,1252.28
2016-11-09,1278.00,1275.45,1337.60,1269.38
2016-11-08,1275.64,1281.66,1290.84,1273.04
2016-11-07,1281.41,1291.61,1295.90,1277.80
2016-11-04,1304.25,1302.61,1307.11,1294.65
2016-11-03,1303.75,1297.16,1306.90,1285.51
2016-11-02,1297.39,1287.90,1308.26,1287.50
2016-11-01,1288.15,1277.17,1292.21,1275.55
2016-10-31,1277.38,1278.01,1279.64,1270.89
2016-10-28,1276.30,1268.39,1284.53,1262.42
2016-10-27,1268.30,1267.15,1273.17,1265.40
2016-10-26,1266.99,1273.30,1276.89,1264.58
2016-10-25,1274.35,1265.67,1277.17,1262.40
2016-10-24,1264.44,1266.21,1272.25,1260.75
2016-10-21,1266.75,1266.10,1268.43,1261.20
2016-10-20,1266.00,1269.55,1274.02,1264.55
2016-10-19,1269.40,1262.63,1273.84,1260.24
2016-10-18,1262.84,1256.60,1265.38,1254.90
2016-10-17,1255.70,1250.25,1257.67,1250.25
2016-10-14,1250.55,1258.79,1259.65,1247.51
2016-10-13,1258.12,1256.14,1262.41,1253.53
2016-10-12,1255.33,1253.45,1259.26,1250.31
2016-10-11,1253.25,1259.06,1262.66,1252.60
2016-10-10,1259.74,1257.47,1265.35,1256.59
2016-10-07,1256.97,1255.34,1265.74,1241.68
2016-10-06,1254.74,1267.73,1269.94,1250.20
2016-10-05,1266.70,1269.41,1277.51,1262.12
2016-10-04,1268.30,1312.18,1313.52,1266.81
2016-10-03,1311.96,1318.24,1320.11,1309.58
2016-09-30,1315.96,1320.56,1328.23,1312.83
2016-09-29,1320.27,1322.08,1326.02,1315.89
2016-09-28,1321.41,1326.90,1327.74,1317.89
2016-09-27,1327.36,1337.77,1339.78,1324.81
2016-09-26,1337.97,1337.07,1342.46,1332.56
2016-09-23,1337.61,1337.69,1341.06,1333.59
2016-09-22,1337.30,1335.12,1344.27,1331.56
2016-09-21,1336.85,1315.10,1337.22,1308.60
2016-09-20,1315.10,1312.80,1318.50,1312.31
2016-09-19,1313.39,1310.77,1318.32,1309.27
2016-09-16,1310.43,1313.91,1318.43,1306.62
2016-09-15,1314.25,1322.72,1327.53,1309.70
2016-09-14,1322.97,1318.88,1326.26,1316.13
2016-09-13,1319.05,1327.99,1332.64,1315.72
2016-09-12,1327.63,1328.29,1330.68,1320.79
2016-09-09,1328.15,1338.41,1340.03,1327.70
2016-09-08,1338.35,1345.11,1349.78,1335.54
2016-09-07,1345.24,1348.67,1353.01,1342.74
2016-09-06,1349.88,1325.37,1352.16,1324.77
2016-09-05,1327.08,1324.42,1329.32,1322.31
2016-09-02,1325.01,1314.13,1329.09,1309.51
2016-09-01,1313.79,1309.12,1315.38,1302.23
2016-08-31,1308.95,1311.25,1316.54,1305.41
2016-08-30,1311.15,1323.20,1325.70,1309.15
2016-08-29,1323.41,1320.47,1325.43,1315.10
2016-08-26,1321.33,1321.89,1341.54,1318.89
2016-08-25,1321.70,1323.75,1327.50,1317.96
2016-08-24,1323.75,1337.88,1340.52,1323.70
2016-08-23,1338.10,1339.34,1345.45,1335.65
2016-08-22,1339.02,1340.83,1341.65,1332.10
2016-08-19,1341.78,1352.91,1353.44,1337.93
2016-08-18,1352.34,1349.05,1356.60,1345.84
2016-08-17,1348.66,1345.70,1352.07,1337.70
2016-08-16,1346.08,1339.69,1358.38,1339.47
2016-08-15,1339.36,1338.08,1344.21,1335.95
2016-08-12,1336.19,1338.70,1356.28,1333.98
2016-08-11,1338.87,1347.26,1353.78,1335.93
2016-08-10,1346.67,1340.95,1357.57,1340.30
2016-08-09,1340.75,1334.85,1343.24,1330.47
2016-08-08,1335.38,1335.18,1338.53,1329.84
2016-08-05,1335.80,1360.72,1365.51,1334.87
2016-08-04,1361.20,1358.41,1365.45,1348.90
2016-08-03,1357.90,1363.65,1366.85,1354.16
2016-08-02,1363.68,1353.47,1367.81,1347.06
2016-08-01,1353.21,1349.88,1355.22,1346.24
2016-07-29,1350.91,1335.75,1355.42,1330.00
2016-07-28,1335.79,1339.38,1345.53,1332.23
2016-07-27,1339.86,1320.04,1342.62,1315.74
2016-07-26,1320.32,1315.59,1325.08,1313.83
2016-07-25,1315.56,1322.59,1324.12,1312.43
2016-07-22,1322.38,1330.94,1334.22,1319.58
2016-07-21,1331.09,1316.31,1334.38,1310.95
2016-07-20,1315.95,1331.81,1336.34,1312.49
2016-07-19,1332.13,1328.51,1335.29,1325.61
2016-07-18,1328.79,1332.81,1335.70,1323.84
2016-07-15,1337.85,1336.31,1338.90,1322.55
2016-07-14,1335.10,1344.01,1347.10,1320.22
2016-07-13,1342.85,1332.40,1345.60,1327.70
2016-07-12,1331.65,1355.16,1358.20,1330.15
2016-07-11,1355.25,1368.71,1375.11,1351.20
2016-07-08,1366.80,1359.21,1369.09,1336.08
2016-07-07,1360.60,1363.56,1370.26,1350.80
2016-07-06,1363.89,1356.74,1375.30,1356.23
2016-07-05,1356.14,1351.15,1357.71,1338.43
2016-07-04,1350.78,1342.58,1357.97,1338.34
2016-07-01,1342.30,1323.38,1344.60,1320.88
2016-06-30,1322.18,1317.71,1324.11,1312.95
2016-06-29,1318.89,1312.39,1328.23,1311.29
2016-06-28,1312.51,1324.45,1326.39,1305.62
2016-06-27,1324.80,1326.26,1335.70,1317.85
2016-06-24,1315.98,1253.86,1358.70,1251.66
2016-06-23,1255.65,1264.31,1271.65,1255.46
2016-06-22,1266.31,1268.45,1271.00,1261.41
2016-06-21,1268.44,1288.68,1294.38,1264.48
2016-06-20,1290.15,1285.80,1292.36,1277.74
2016-06-17,1298.60,1279.35,1299.88,1277.19
2016-06-16,1279.14,1293.51,1316.11,1278.77
2016-06-15,1291.49,1285.14,1297.09,1278.43
2016-06-14,1285.85,1283.39,1290.18,1276.38
2016-06-13,1284.05,1274.05,1287.40,1272.70
2016-06-10,1274.20,1269.41,1278.10,1264.47
2016-06-09,1269.15,1262.55,1272.06,1257.56
2016-06-08,1262.14,1244.64,1264.19,1243.09
2016-06-07,1243.85,1245.56,1246.66,1234.90
2016-06-06,1245.24,1242.79,1248.79,1239.93
2016-06-03,1244.49,1211.16,1244.91,1207.01
2016-06-02,1210.95,1213.62,1218.05,1209.99
2016-06-01,1213.35,1216.40,1221.25,1206.50
2016-05-31,1215.24,1206.45,1218.86,1206.20
2016-05-30,1205.58,1213.38,1213.83,1199.97
2016-05-27,1212.40,1219.86,1223.70,1206.70
2016-05-26,1220.15,1223.40,1234.01,1218.55
2016-05-25,1224.18,1227.00,1230.21,1217.65
2016-05-24,1227.00,1249.21,1251.26,1226.53
2016-05-23,1249.24,1251.41,1256.36,1243.39
2016-05-20,1252.30,1255.24,1259.98,1248.70
2016-05-19,1255.10,1258.60,1261.92,1245.00
2016-05-18,1258.30,1279.71,1281.51,1255.05
2016-05-17,1280.00,1274.06,1282.50,1269.50
2016-05-16,1273.86,1272.51,1288.60,1271.33
2016-05-13,1273.60,1263.61,1276.60,1263.51
2016-05-12,1263.49,1277.80,1280.99,1263.49
2016-05-11,1277.69,1265.73,1279.18,1264.79
2016-05-10,1266.40,1264.11,1269.50,1257.65
2016-05-09,1263.85,1284.93,1287.98,1261.09
2016-05-06,1288.70,1278.50,1296.10,1274.40
2016-05-05,1278.05,1279.85,1286.38,1269.24
2016-05-04,1279.49,1285.99,1289.68,1271.64
2016-05-03,1286.00,1291.76,1302.40,1282.46
2016-05-02,1291.60,1293.69,1303.98,1287.48
2016-04-29,1293.74,1266.27,1296.49,1265.14
2016-04-28,1266.48,1245.66,1270.10,1238.05
2016-04-27,1246.10,1242.60,1251.30,1240.66
2016-04-26,1243.44,1238.57,1245.15,1231.95
2016-04-25,1237.90,1232.10,1242.30,1230.10
2016-04-22,1232.30,1247.44,1252.98,1227.35
2016-04-21,1248.85,1243.49,1270.48,1242.88
2016-04-20,1244.05,1251.00,1258.75,1242.60
2016-04-19,1250.50,1232.46,1257.20,1227.70
2016-04-18,1231.55,1234.10,1242.00,1230.16
2016-04-15,1234.05,1227.55,1236.29,1225.29
2016-04-14,1227.39,1242.05,1244.38,1223.79
2016-04-13,1243.14,1255.88,1257.18,1240.24
2016-04-12,1255.94,1259.05,1262.98,1251.29
2016-04-11,1257.95,1239.79,1259.10,1239.79
2016-04-08,1240.39,1240.18,1243.18,1229.62
2016-04-07,1240.69,1223.16,1243.90,1222.70
2016-04-06,1222.35,1231.86,1232.41,1217.20
2016-04-05,1231.14,1215.31,1237.05,1214.90
2016-04-04,1215.40,1220.35,1223.35,1214.70
2016-04-01,1222.49,1232.68,1235.36,1208.84
2016-03-31,1232.70,1226.06,1240.05,1224.81
2016-03-30,1224.85,1241.30,1243.30,1223.33
2016-03-29,1242.55,1221.40,1243.65,1215.65
2016-03-28,1221.05,1214.51,1222.96,1208.55
2016-03-25,1216.47,1216.47,1216.47,1216.47
2016-03-24,1216.99,1221.20,1224.40,1213.01
2016-03-23,1220.17,1248.18,1249.47,1215.47
2016-03-22,1248.38,1244.22,1259.97,1242.47
2016-03-21,1243.74,1254.70,1256.12,1240.76
2016-03-18,1255.30,1258.16,1267.22,1248.30
2016-03-17,1257.90,1261.70,1271.65,1254.65
2016-03-16,1263.08,1232.84,1264.38,1227.24
2016-03-15,1232.38,1234.68,1237.58,1226.08
2016-03-14,1235.28,1250.98,1261.09,1229.28
2016-03-11,1248.44,1271.44,1282.89,1248.44
2016-03-10,1271.44,1252.89,1273.79,1237.44
2016-03-09,1252.94,1261.30,1264.99,1243.87
2016-03-08,1261.10,1267.49,1278.19,1260.04
2016-03-07,1267.39,1259.48,1273.29,1256.68
2016-03-04,1259.44,1263.89,1279.98,1250.29
2016-03-03,1263.69,1240.30,1267.44,1237.34
2016-03-02,1240.30,1232.35,1244.29,1224.48
2016-03-01,1232.26,1238.19,1249.00,1227.44
2016-02-29,1238.14,1222.73,1241.29,1217.98
2016-02-26,1222.60,1234.44,1240.05,1211.59
2016-02-25,1234.64,1229.44,1243.09,1221.18
2016-02-24,1229.35,1227.39,1253.30,1221.93
2016-02-23,1227.46,1208.76,1227.56,1207.20
2016-02-22,1208.74,1226.14,1226.35,1202.02
2016-02-19,1228.19,1233.12,1234.79,1219.79
2016-02-18,1232.35,1209.16,1239.90,1200.75
2016-02-17,1209.14,1200.19,1213.88,1195.79
2016-02-16,1200.35,1209.32,1217.18,1190.79
2016-02-15,1209.95,1232.81,1234.82,1202.30
2016-02-12,1238.05,1246.94,1249.05,1232.23
2016-02-11,1246.89,1197.44,1260.98,1196.21
2016-02-10,1197.49,1188.95,1197.74,1181.29
2016-02-09,1188.85,1191.14,1199.29,1185.48
2016-02-08,1191.14,1170.89,1200.98,1164.09
2016-02-05,1173.69,1155.74,1174.90,1145.36
2016-02-04,1155.74,1142.95,1157.59,1139.43
2016-02-03,1142.93,1129.16,1146.00,1124.35
2016-02-02,1129.12,1128.82,1130.70,1122.44
2016-02-01,1128.85,1117.88,1130.09,1116.24
2016-01-29,1118.04,1115.16,1118.50,1108.90
2016-01-28,1115.14,1125.57,1126.01,1111.96
2016-01-27,1125.59,1120.36,1128.20,1114.90
2016-01-26,1120.57,1108.02,1123.30,1107.17
2016-01-25,1108.05,1097.85,1109.05,1097.35
2016-01-22,1098.30,1101.60,1102.98,1093.98
2016-01-21,1101.60,1101.04,1104.98,1092.54
2016-01-20,1101.02,1087.10,1109.60,1086.73
2016-01-19,1087.12,1088.84,1094.70,1082.95
2016-01-18,1088.90,1089.51,1093.26,1087.25
2016-01-15,1089.10,1077.94,1097.59,1076.18
2016-01-14,1078.00,1093.52,1095.36,1071.40
2016-01-13,1093.49,1087.29,1095.68,1079.64
2016-01-12,1087.05,1094.30,1099.54,1083.61
2016-01-11,1094.26,1104.19,1108.51,1093.91
2016-01-08,1104.24,1109.45,1112.40,1093.93
2016-01-07,1109.25,1094.45,1110.20,1091.09
2016-01-06,1094.45,1077.55,1095.45,1074.70
2016-01-05,1077.66,1074.66,1082.30,1072.70
2016-01-04,1074.70,1065.36,1083.70,1061.90
2016-01-01,1060.74,1061.21,1061.41,1060.74
2015-12-31,1061.30,1061.38,1063.68,1058.38
2015-12-30,1061.45,1069.38,1072.85,1059.55
2015-12-29,1068.99,1069.20,1075.79,1067.29
2015-12-28,1069.05,1076.00,1077.15,1066.30
2015-12-25,1075.88,1075.88,1075.88,1075.88
2015-12-24,1075.88,1070.90,1077.85,1070.05
2015-12-23,1070.35,1072.21,1075.75,1068.25
2015-12-22,1072.36,1078.41,1081.00,1071.85
2015-12-21,1078.44,1065.94,1081.88,1063.88
2015-12-18,1066.19,1051.72,1070.79,1051.05
2015-12-17,1051.74,1072.85,1073.09,1047.64
2015-12-16,1072.94,1060.73,1078.59,1060.64
2015-12-15,1060.74,1062.89,1068.89,1059.59
2015-12-14,1062.90,1073.69,1077.70,1062.77
2015-12-11,1074.89,1071.60,1079.98,1062.38
2015-12-10,1071.54,1073.21,1076.46,1069.70
2015-12-09,1073.21,1074.74,1085.60,1069.59
2015-12-08,1074.69,1070.49,1078.85,1067.63
2015-12-07,1070.39,1086.01,1087.00,1070.06
2015-12-04,1086.99,1062.39,1089.09,1058.14
2015-12-03,1062.57,1053.71,1065.80,1046.25
2015-12-02,1053.69,1069.49,1071.55,1050.63
2015-12-01,1069.49,1064.55,1074.72,1063.38
2015-11-30,1064.42,1057.80,1068.90,1053.10
2015-11-27,1058.81,1071.59,1073.90,1052.86
2015-11-26,1072.25,1071.91,1075.46,1070.35
2015-11-25,1071.39,1075.55,1080.85,1067.75
2015-11-24,1075.49,1069.24,1080.89,1068.99
2015-11-23,1069.34,1077.01,1077.01,1067.00
2015-11-20,1078.10,1082.30,1087.80,1075.68
2015-11-19,1082.40,1071.15,1086.50,1069.75
2015-11-18,1071.14,1070.30,1073.18,1065.34
2015-11-17,1070.37,1082.86,1084.82,1065.59
2015-11-16,1082.85,1088.14,1098.29,1081.32
2015-11-13,1083.64,1085.05,1088.29,1080.04
2015-11-12,1085.05,1086.26,1089.60,1074.66
2015-11-11,1086.14,1089.85,1093.69,1084.04
2015-11-10,1089.91,1092.01,1094.90,1085.45
2015-11-09,1092.10,1089.94,1095.88,1088.34
2015-11-06,1088.64,1103.89,1110.68,1085.29
2015-11-05,1103.95,1107.56,1111.61,1102.75
2015-11-04,1107.44,1117.63,1122.85,1106.38
2015-11-03,1117.60,1133.60,1138.30,1114.48
2015-11-02,1133.75,1141.49,1143.01,1132.75
2015-10-30,1142.38,1148.04,1150.47,1139.48
2015-10-29,1145.91,1156.09,1162.76,1144.60
2015-10-28,1156.10,1166.75,1182.90,1152.40
2015-10-27,1166.95,1162.96,1168.90,1160.91
